"No.","Time","Source","Destination","Protocol","Length","Info"
"16192","40.513608","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 16169#7] 57140  >  443 [ACK] Seq=2937 Ack=2208296 Win=135168 Len=0 SLE=2228456 SRE=2229896 SLE=2216936 SRE=2225576 SLE=2209736 SRE=2211176"
"16193","40.516322","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Fast Retransmission] , Ignored Unknown Record"
"16194","40.516380","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","57139  >  443 [ACK] Seq=3759 Ack=3468675 Win=273408 Len=0 SLE=3475875 SRE=3478755 SLE=3472995 SRE=3474435"
"16195","40.518560","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","443  >  57140 [ACK] Seq=2229896 Ack=2937 Win=1049600 Len=1440 [TCP segment of a reassembled PDU]"
"16196","40.518598","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 16169#8] 57140  >  443 [ACK] Seq=2937 Ack=2208296 Win=135168 Len=0 SLE=2228456 SRE=2231336 SLE=2216936 SRE=2225576 SLE=2209736 SRE=2211176"
"16197","40.522534","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","443  >  57140 [ACK] Seq=2231336 Ack=2937 Win=1049600 Len=1440 [TCP segment of a reassembled PDU]"
"16198","40.522535","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57139 [ACK] Seq=3468675 Ack=3759 Win=1049600 Len=1440"
"16199","40.522537","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57139 [ACK] Seq=3470115 Ack=3759 Win=1049600 Len=1440"
"16200","40.522538","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57139 [ACK] Seq=3471555 Ack=3759 Win=1049600 Len=1440"
"16201","40.522585","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 16169#9] 57140  >  443 [ACK] Seq=2937 Ack=2208296 Win=135168 Len=0 SLE=2228456 SRE=2232776 SLE=2216936 SRE=2225576 SLE=2209736 SRE=2211176"
"16202","40.522634","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","57139  >  443 [ACK] Seq=3759 Ack=3470115 Win=273408 Len=0 SLE=3475875 SRE=3478755 SLE=3472995 SRE=3474435"
"16203","40.522662","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","57139  >  443 [ACK] Seq=3759 Ack=3471555 Win=273408 Len=0 SLE=3475875 SRE=3478755 SLE=3472995 SRE=3474435"
"16204","40.522688","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","57139  >  443 [ACK] Seq=3759 Ack=3474435 Win=273408 Len=0 SLE=3475875 SRE=3478755"
"16205","40.526646","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57139 [ACK] Seq=3474435 Ack=3759 Win=1049600 Len=1440"
"16206","40.526647","fe80::82c:321:de0f:a874","ff02::fb","MDNS","174","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"16207","40.526647","172.16.244.123","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"16208","40.526648","172.16.244.123","224.0.0.251","MDNS","112","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"16209","40.526722","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","74","57139  >  443 [ACK] Seq=3759 Ack=3478755 Win=273408 Len=0"
"16210","40.528627","fe80::83:cc6c:57a:c087","ff02::fb","MDNS","132","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"16211","40.528628","172.16.243.46","224.0.0.251","MDNS","135","Standard query 0x0000 TXT \\342\\200\\234hiroc\\342\\200\\235\\347\\232\\204 iPad._companion-link._tcp.local, ""QU"" question OPT"
"16212","40.529046","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"16213","40.529079","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 16209#1] 57139  >  443 [ACK] Seq=3759 Ack=3478755 Win=273408 Len=0 SLE=3491715 SRE=3493155"
"16214","40.530450","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","443  >  57140 [ACK] Seq=2232776 Ack=2937 Win=1049600 Len=1440 [TCP segment of a reassembled PDU]"
"16215","40.530451","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","443  >  57140 [ACK] Seq=2234216 Ack=2937 Win=1049600 Len=1440 [TCP segment of a reassembled PDU]"
"16216","40.530494","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 16169#10] 57140  >  443 [ACK] Seq=2937 Ack=2208296 Win=135168 Len=0 SLE=2228456 SRE=2234216 SLE=2216936 SRE=2225576 SLE=2209736 SRE=2211176"
"16217","40.530520","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 16169#11] 57140  >  443 [ACK] Seq=2937 Ack=2208296 Win=135168 Len=0 SLE=2228456 SRE=2235656 SLE=2216936 SRE=2225576 SLE=2209736 SRE=2211176"
"16218","40.533032","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16219","40.533033","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Fast Retransmission] , Ignored Unknown Record"
"16220","40.533033","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"16221","40.533077","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 16209#2] 57139  >  443 [ACK] Seq=3759 Ack=3478755 Win=273408 Len=0 SLE=3491715 SRE=3494595"
"16222","40.533131","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","57140  >  443 [ACK] Seq=2937 Ack=2211176 Win=135168 Len=0 SLE=2228456 SRE=2235656 SLE=2216936 SRE=2225576"
"16223","40.533146","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 16209#3] 57139  >  443 [ACK] Seq=3759 Ack=3478755 Win=273408 Len=0 SLE=3496035 SRE=3497475 SLE=3491715 SRE=3494595"
"16224","40.536362","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57140 [ACK] Seq=2225576 Ack=2937 Win=1049600 Len=1440"
"16225","40.536364","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16226","40.536365","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16227","40.536528","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 16222#1] 57140  >  443 [ACK] Seq=2937 Ack=2211176 Win=135168 Len=0 SLE=2216936 SRE=2227016 SLE=2228456 SRE=2235656"
"16228","40.536602","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 16209#4] 57139  >  443 [ACK] Seq=3759 Ack=3478755 Win=273408 Len=0 SLE=3496035 SRE=3498915 SLE=3491715 SRE=3494595"
"16229","40.536643","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 16209#5] 57139  >  443 [ACK] Seq=3759 Ack=3478755 Win=273408 Len=0 SLE=3496035 SRE=3500355 SLE=3491715 SRE=3494595"
"16230","40.537099","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57140 [ACK] Seq=2212616 Ack=2937 Win=1049600 Len=1440"
"16231","40.537152","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 16222#2] 57140  >  443 [ACK] Seq=2937 Ack=2211176 Win=135168 Len=0 SLE=2212616 SRE=2214056 SLE=2216936 SRE=2227016 SLE=2228456 SRE=2235656"
"16232","40.539644","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57140 [ACK] Seq=2214056 Ack=2937 Win=1049600 Len=1440"
"16233","40.539645","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57140 [ACK] Seq=2215496 Ack=2937 Win=1049600 Len=1440"
"16234","40.539690","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 16222#3] 57140  >  443 [ACK] Seq=2937 Ack=2211176 Win=135168 Len=0 SLE=2212616 SRE=2215496 SLE=2216936 SRE=2227016 SLE=2228456 SRE=2235656"
"16235","40.539724","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 16222#4] 57140  >  443 [ACK] Seq=2937 Ack=2211176 Win=135168 Len=0 SLE=2212616 SRE=2227016 SLE=2228456 SRE=2235656"
"16236","40.542999","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57139 [ACK] Seq=3481635 Ack=3759 Win=1049600 Len=1440"
"16237","40.543044","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 16209#6] 57139  >  443 [ACK] Seq=3759 Ack=3478755 Win=273408 Len=0 SLE=3481635 SRE=3483075 SLE=3496035 SRE=3500355 SLE=3491715 SRE=3494595"
"16238","40.549735","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","443  >  57140 [ACK] Seq=2235656 Ack=2937 Win=1049600 Len=1440 [TCP segment of a reassembled PDU], Ignored Unknown Record"
"16239","40.549736","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57139 [ACK] Seq=3487395 Ack=3759 Win=1049600 Len=1440"
"16240","40.549738","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Previous segment not captured] 443  >  57140 [ACK] Seq=2238536 Ack=2937 Win=1049600 Len=1440"
"16241","40.549739","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16242","40.549785","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 16222#5] 57140  >  443 [ACK] Seq=2937 Ack=2211176 Win=135168 Len=0 SLE=2228456 SRE=2237096 SLE=2212616 SRE=2227016"
"16243","40.549817","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","110","[TCP Dup ACK 16209#7] 57139  >  443 [ACK] Seq=3759 Ack=3478755 Win=273408 Len=0 SLE=3487395 SRE=3488835 SLE=3481635 SRE=3483075 SLE=3496035 SRE=3500355 SLE=3491715 SRE=3494595"
"16244","40.549833","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 16222#6] 57140  >  443 [ACK] Seq=2937 Ack=2211176 Win=135168 Len=0 SLE=2238536 SRE=2239976 SLE=2228456 SRE=2237096 SLE=2212616 SRE=2227016"
"16245","40.549844","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 16222#7] 57140  >  443 [ACK] Seq=2937 Ack=2211176 Win=135168 Len=0 SLE=2238536 SRE=2241416 SLE=2228456 SRE=2237096 SLE=2212616 SRE=2227016"
"16246","40.552499","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57139 [ACK] Seq=3488835 Ack=3759 Win=1049600 Len=1440"
"16247","40.552500","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57139 [ACK] Seq=3490275 Ack=3759 Win=1049600 Len=1440"
"16248","40.552559","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","110","[TCP Dup ACK 16209#8] 57139  >  443 [ACK] Seq=3759 Ack=3478755 Win=273408 Len=0 SLE=3487395 SRE=3490275 SLE=3481635 SRE=3483075 SLE=3496035 SRE=3500355 SLE=3491715 SRE=3494595"
"16249","40.552620","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 16209#9] 57139  >  443 [ACK] Seq=3759 Ack=3478755 Win=273408 Len=0 SLE=3487395 SRE=3494595 SLE=3481635 SRE=3483075 SLE=3496035 SRE=3500355"
"16250","40.556549","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16251","40.556552","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16252","40.556552","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16253","40.556553","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16254","40.556553","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57139 [ACK] Seq=3494595 Ack=3759 Win=1049600 Len=1440"
"16255","40.556554","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16256","40.556554","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16257","40.556555","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Fast Retransmission] , Ignored Unknown Record"
"16258","40.556612","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 16209#10] 57139  >  443 [ACK] Seq=3759 Ack=3478755 Win=273408 Len=0 SLE=3496035 SRE=3501795 SLE=3487395 SRE=3494595 SLE=3481635 SRE=3483075"
"16259","40.556645","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 16209#11] 57139  >  443 [ACK] Seq=3759 Ack=3478755 Win=273408 Len=0 SLE=3496035 SRE=3503235 SLE=3487395 SRE=3494595 SLE=3481635 SRE=3483075"
"16260","40.556664","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 16222#8] 57140  >  443 [ACK] Seq=2937 Ack=2211176 Win=135168 Len=0 SLE=2238536 SRE=2242856 SLE=2228456 SRE=2237096 SLE=2212616 SRE=2227016"
"16261","40.556683","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 16222#9] 57140  >  443 [ACK] Seq=2937 Ack=2211176 Win=135168 Len=0 SLE=2238536 SRE=2244296 SLE=2228456 SRE=2237096 SLE=2212616 SRE=2227016"
"16262","40.556700","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 16209#12] 57139  >  443 [ACK] Seq=3759 Ack=3478755 Win=273408 Len=0 SLE=3487395 SRE=3503235 SLE=3481635 SRE=3483075"
"16263","40.556713","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 16209#13] 57139  >  443 [ACK] Seq=3759 Ack=3478755 Win=273408 Len=0 SLE=3487395 SRE=3504675 SLE=3481635 SRE=3483075"
"16264","40.556725","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 16209#14] 57139  >  443 [ACK] Seq=3759 Ack=3478755 Win=273408 Len=0 SLE=3487395 SRE=3506115 SLE=3481635 SRE=3483075"
"16265","40.556783","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","57140  >  443 [ACK] Seq=2937 Ack=2227016 Win=135168 Len=0 SLE=2238536 SRE=2244296 SLE=2228456 SRE=2237096"
"16266","40.559238","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16267","40.559240","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16268","40.559240","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16269","40.559283","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 16209#15] 57139  >  443 [ACK] Seq=3759 Ack=3478755 Win=273408 Len=0 SLE=3487395 SRE=3507555 SLE=3481635 SRE=3483075"
"16270","40.559312","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 16265#1] 57140  >  443 [ACK] Seq=2937 Ack=2227016 Win=135168 Len=0 SLE=2238536 SRE=2245736 SLE=2228456 SRE=2237096"
"16271","40.559323","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 16265#2] 57140  >  443 [ACK] Seq=2937 Ack=2227016 Win=135168 Len=0 SLE=2238536 SRE=2247176 SLE=2228456 SRE=2237096"
"16272","40.560509","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Fast Retransmission] , Ignored Unknown Record"
"16273","40.560562","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","57139  >  443 [ACK] Seq=3759 Ack=3480195 Win=273408 Len=0 SLE=3487395 SRE=3507555 SLE=3481635 SRE=3483075"
"16274","40.563301","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Fast Retransmission] 443  >  57140 [ACK] Seq=2227016 Ack=2937 Win=1049600 Len=1440 [TCP segment of a reassembled PDU]"
"16275","40.563302","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57139 [ACK] Seq=3480195 Ack=3759 Win=1049600 Len=1440"
"16276","40.563303","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57139 [ACK] Seq=3483075 Ack=3759 Win=1049600 Len=1440"
"16277","40.563304","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57140 [ACK] Seq=2237096 Ack=2937 Win=1049600 Len=1440"
"16278","40.563379","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","57140  >  443 [ACK] Seq=2937 Ack=2237096 Win=135168 Len=0 SLE=2238536 SRE=2247176"
"16279","40.563437","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","57139  >  443 [ACK] Seq=3759 Ack=3483075 Win=273408 Len=0 SLE=3487395 SRE=3507555"
"16280","40.563457","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","57139  >  443 [ACK] Seq=3759 Ack=3484515 Win=273408 Len=0 SLE=3487395 SRE=3507555"
"16281","40.563480","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","74","57140  >  443 [ACK] Seq=2937 Ack=2247176 Win=135168 Len=0"
"16282","40.568029","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16283","40.568030","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16284","40.568031","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57139 [ACK] Seq=3485955 Ack=3759 Win=1049600 Len=1440"
"16285","40.568033","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16286","40.568033","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16287","40.568112","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 16280#1] 57139  >  443 [ACK] Seq=3759 Ack=3484515 Win=273408 Len=0 SLE=3485955 SRE=3507555"
"16288","40.568140","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 16280#2] 57139  >  443 [ACK] Seq=3759 Ack=3484515 Win=273408 Len=0 SLE=3485955 SRE=3508995"
"16289","40.568152","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 16280#3] 57139  >  443 [ACK] Seq=3759 Ack=3484515 Win=273408 Len=0 SLE=3485955 SRE=3510435"
"16290","40.568164","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","74","57140  >  443 [ACK] Seq=2937 Ack=2250056 Win=135168 Len=0"
"16291","40.572073","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16292","40.572121","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 16280#4] 57139  >  443 [ACK] Seq=3759 Ack=3484515 Win=273408 Len=0 SLE=3485955 SRE=3511875"
"16293","40.575229","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16294","40.575231","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"16295","40.575231","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16296","40.575233","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"16297","40.575278","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 16280#5] 57139  >  443 [ACK] Seq=3759 Ack=3484515 Win=273408 Len=0 SLE=3485955 SRE=3513315"
"16298","40.575307","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 16290#1] 57140  >  443 [ACK] Seq=2937 Ack=2250056 Win=135168 Len=0 SLE=2251496 SRE=2252936"
"16299","40.575320","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 16290#2] 57140  >  443 [ACK] Seq=2937 Ack=2250056 Win=135168 Len=0 SLE=2251496 SRE=2254376"
"16300","40.575331","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 16280#6] 57139  >  443 [ACK] Seq=3759 Ack=3484515 Win=273408 Len=0 SLE=3516195 SRE=3517635 SLE=3485955 SRE=3513315"
"16301","40.575512","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16302","40.575528","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 16280#7] 57139  >  443 [ACK] Seq=3759 Ack=3484515 Win=273408 Len=0 SLE=3516195 SRE=3519075 SLE=3485955 SRE=3513315"
"16303","40.579511","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16304","40.579512","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"16305","40.579513","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"16306","40.579564","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 16280#8] 57139  >  443 [ACK] Seq=3759 Ack=3484515 Win=273408 Len=0 SLE=3516195 SRE=3520515 SLE=3485955 SRE=3513315"
"16307","40.579598","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 16280#9] 57139  >  443 [ACK] Seq=3759 Ack=3484515 Win=273408 Len=0 SLE=3516195 SRE=3521955 SLE=3485955 SRE=3513315"
